Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Juscelino Filho,PRP       ,MA,Sim            ,178886,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Luiz Fernando Faria,PP        ,MG,Sim            ,141487,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,João Arruda,PMDB      ,PR,Sim            ,160573,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Bebeto,PSB       ,BA,Sim            ,178834,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,André Figueiredo,PDT       ,CE,Sim            ,133439,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Mauro Lopes,PMDB      ,MG,Sim            ,74749,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Pedro Uczai,PT        ,SC,Sim            ,160604,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Afonso Motta,PDT       ,RS,Sim            ,178835,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Ezequiel Teixeira,Solidaried,RJ,Sim            ,178941,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Jorge Côrte Real,PTB       ,PE,Sim            ,160572,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Carlos Henrique Gaguim,PMDB      ,TO,Sim            ,178993,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Mariana Carvalho,PSDB      ,RO,Não            ,178956,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Antonio Bulhões,PRB       ,SP,Sim            ,141383,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Zeca Cavalcanti,PTB       ,PE,Sim            ,178923,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Pompeo de Mattos,PDT       ,RS,Sim            ,73486,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Adilton Sachetti,PSB       ,MT,Sim            ,178903,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Conceição Sampaio,PP        ,AM,Sim            ,178848,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Carmen Zanotto,PPS       ,SC,Sim            ,164360,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Vinicius Carvalho,PRB       ,SP,Sim            ,141555,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Josué Bengtson,PTB       ,PA,Sim            ,74351,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Pedro Fernandes,PTB       ,MA,Sim            ,74449,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marco Maia,PT        ,RS,Sim            ,133373,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Paulo Teixeira,PT        ,SP,Sim            ,141488,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Rodrigo Martins,PSB       ,PI,Sim            ,178926,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Beto Salame,PROS      ,PA,Sim            ,178906,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Carlos Manato,Solidaried,ES,Sim            ,74163,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Vitor Valim,PMDB      ,CE,Sim            ,178869,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Silvio Costa,PSC       ,PE,Sim            ,4930,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Fernando Jordão,PMDB      ,RJ,Sim            ,163831,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Zé Carlos,PT        ,MA,Sim            ,178889,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Alfredo Kaefer,PSDB      ,PR,Sim            ,141454,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Hiran Gonçalves,PMN       ,RR,Sim            ,178959,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Afonso Hamm,PP        ,RS,Sim            ,136811,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Valtenir Pereira,PROS      ,MT,Sim            ,141552,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Evandro Gussi,PV        ,SP,Sim            ,178828,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,André Abdon,PRB       ,AP,Sim            ,178831,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Dilceu Sperafico,PP        ,PR,Sim            ,73768,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Domingos Neto,PROS      ,CE,Sim            ,143632,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Chico Alencar,PSOL      ,RJ,Sim            ,74171,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Bohn Gass,PT        ,RS,Sim            ,160538,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Hildo Rocha,PMDB      ,MA,Sim            ,178884,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marinha Raupp,PMDB      ,RO,Sim            ,74177,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marcelo Castro,PMDB      ,PI,Sim            ,74460,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Benedita da Silva,PT        ,RJ,Sim            ,73701,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Rosangela Gomes,PRB       ,RJ,Sim            ,178945,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Arnon Bezerra,PTB       ,CE,Sim            ,74291,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Elmar Nascimento,DEM       ,BA,Não            ,178854,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Moses Rodrigues,PPS       ,CE,Sim            ,178997,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Ivan Valente,PSOL      ,SP,Sim            ,73531,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Jorginho Mello,PR        ,SC,Sim            ,160509,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Diego Garcia,PHS       ,PR,Sim            ,178929,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Nilson Leitão,PSDB      ,MT,Não            ,166401,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Leandre,PV        ,PR,Sim            ,178832,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Eros Biondini,PTB       ,MG,Sim            ,160640,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Fernando Coelho Filho,PSB       ,PE,Sim            ,141431,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Fabio Reis,PMDB      ,SE,Sim            ,171623,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Misael Varella,DEM       ,MG,Sim            ,178895,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Sergio Vidigal,PDT       ,ES,Sim            ,178874,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Professora Dorinha Seabra Rezende,DEM       ,TO,Não            ,160639,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Miro Teixeira,PROS      ,RJ,Não            ,74862,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Edio Lopes,PMDB      ,RR,Sim            ,141417,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Rocha,PSDB      ,AC,Não            ,178840,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Pedro Chaves,PMDB      ,GO,Sim            ,74812,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Júlio Cesar,PSD       ,PI,Sim            ,74317,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Rogério Peninha Mendonça,PMDB      ,SC,Sim            ,160651,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,César Messias,PSB       ,AC,Sim            ,178838,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Júlia Marinho,PSC       ,PA,Sim            ,67312,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Paulo Freire,PR        ,SP,Sim            ,160558,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Antonio Imbassahy,PSDB      ,BA,Não            ,160530,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Silvio Torres,PSDB      ,SP,Sim            ,73560,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Dâmina Pereira,PMN       ,MG,Sim            ,178892,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Givaldo Vieira,PT        ,ES,Sim            ,178872,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Francisco Floriano,PR        ,RJ,Sim            ,160677,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Vicentinho Júnior,PSB       ,TO,Sim            ,137070,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Veneziano Vital do Rêgo,PMDB      ,PB,Sim            ,178913,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Carlos Sampaio,PSDB      ,SP,Sim            ,74262,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Giacobo,PR        ,PR,Sim            ,74383,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Beto Faro,PT        ,PA,Sim            ,141335,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Erika Kokay,PT        ,DF,Sim            ,160575,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Heráclito Fortes,PSB       ,PI,Sim            ,97707,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Moroni Torgan,DEM       ,CE,Não            ,74457,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,João Castelo,PSDB      ,MA,Não            ,74445,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Carlos Melles,DEM       ,MG,Não            ,74651,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marcio Alvino,PR        ,SP,Sim            ,178983,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Jair Bolsonaro,PP        ,RJ,Sim            ,74847,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Sergio Souza,PMDB      ,PR,Sim            ,178933,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Ronaldo Nogueira,PTB       ,RS,Sim            ,163321,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Danrlei de Deus Hinterholz,PSD       ,RS,Sim            ,160552,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Lucas Vergilio,Solidaried,GO,Sim            ,178879,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Hissa Abrahão,PPS       ,AM,Sim            ,178849,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Lucio Mosquini,PMDB      ,RO,Sim            ,178954,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Indio da Costa,PSD       ,RJ,Sim            ,141389,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Tereza Cristina,PSB       ,MS,Sim            ,178901,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Subtenente Gonzaga,PDT       ,MG,Sim            ,177282,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Luis Tibé,PTdoB     ,MG,Sim            ,160510,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Bruno Covas,PSDB      ,SP,Não            ,178976,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Paes Landim,PTB       ,PI,Sim            ,74319,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Flaviano Melo,PMDB      ,AC,Sim            ,141434,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marcus Pestana,PSDB      ,MG,Sim            ,159238,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Arnaldo Jordy,PPS       ,PA,Sim            ,160602,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Stefano Aguiar,PSB       ,MG,Sim            ,92776,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Alexandre Serfiotis,PSD       ,RJ,Sim            ,178833,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Daniel Coelho,PSDB      ,PE,Não            ,178916,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Nilto Tatto,PT        ,SP,Sim            ,178986,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,João Daniel,PT        ,SE,Sim            ,178970,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Ronaldo Benedet,PMDB      ,SC,Sim            ,160515,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Bonifácio de Andrada,PSDB      ,MG,Não            ,74650,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Cabo Daciolo,PSOL      ,RJ,Sim            ,178938,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Kaio Maniçoba,PHS       ,PE,Sim            ,178918,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Tenente Lúcio,PSB       ,MG,Sim            ,178898,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Arlindo Chinaglia,PT        ,SP,Sim            ,73433,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marcelo Matos,PDT       ,RJ,Sim            ,76287,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Sandro Alex,PPS       ,PR,Sim            ,160621,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Maria Helena,PSB       ,RR,Sim            ,64960,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,André Fufuca,PEN       ,MA,Sim            ,178882,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Benjamin Maranhão,Solidaried,PB,Sim            ,74040,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Alfredo Nascimento,PR        ,AM,Sim            ,178846,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Renata Abreu,PTN       ,SP,Sim            ,178989,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Cabo Sabino,PR        ,CE,Sim            ,178865,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Sergio Zveiter,PSD       ,RJ,Sim            ,160612,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Rômulo Gouveia,PSD       ,PB,Sim            ,141536,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marx Beltrão,PMDB      ,AL,Sim            ,178843,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Padre João,PT        ,MG,Sim            ,160556,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Missionário José Olimpio,PP        ,SP,Sim            ,160561,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Laerte Bessa,PR        ,DF,Sim            ,141478,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Leônidas Cristino,PROS      ,CE,Sim            ,74299,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Pedro Vilela,PSDB      ,AL,Não            ,178844,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Celso Russomanno,PRB       ,SP,Sim            ,73441,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Sibá Machado,PT        ,AC,Sim            ,160613,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Bilac Pinto,PR        ,MG,Sim            ,141513,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Cícero Almeida,PRTB      ,AL,Sim            ,178841,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,José Otávio Germano,PP        ,RS,Sim            ,74395,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Andre Moura,PSC       ,SE,Sim            ,160543,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Walter Ihoshi,PSD       ,SP,Sim            ,141560,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Antonio Carlos Mendes Thame,PSDB      ,SP,Não            ,73584,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Ademir Camilo,PROS      ,MG,Sim            ,133374,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Lobbe Neto,PSDB      ,SP,Sim            ,74277,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Marcelo Aguiar,DEM       ,SP,Não            ,160660,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Fernando Torres,PSD       ,BA,Sim            ,160676,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Davidson Magalhães,PCdoB     ,BA,Sim            ,101309,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Silas Brasileiro,PMDB      ,MG,Sim            ,74765,-,-
2015,1117,REQ,24/3/2015,18:38,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 8122/2014,,5477,Wadson Ribeiro,PCdoB     ,MG,Sim            ,137853,-,-
