Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Dâmina Pereira,PMN       ,MG,Não            ,178892,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Francisco Floriano,PR        ,RJ,Sim            ,160677,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Veneziano Vital do Rêgo,PMDB      ,PB,Sim            ,178913,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Beto Faro,PT        ,PA,Sim            ,141335,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Erika Kokay,PT        ,DF,Sim            ,160575,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Moroni Torgan,DEM       ,CE,Não            ,74457,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,João Castelo,PSDB      ,MA,Não            ,74445,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcio Alvino,PR        ,SP,Sim            ,178983,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jair Bolsonaro,PP        ,RJ,Não            ,74847,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ronaldo Nogueira,PTB       ,RS,Não            ,163321,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jô Moraes,PCdoB     ,MG,Sim            ,141503,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jean Wyllys,PSOL      ,RJ,Não            ,160672,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Danrlei de Deus Hinterholz,PSD       ,RS,Sim            ,160552,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lucas Vergilio,Solidaried,GO,Não            ,178879,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Hissa Abrahão,PPS       ,AM,Não            ,178849,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lucio Mosquini,PMDB      ,RO,Sim            ,178954,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Keiko Ota,PSB       ,SP,Não            ,160659,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Tereza Cristina,PSB       ,MS,Não            ,178901,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lindomar Garçon,PMDB      ,RO,Sim            ,141483,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Magda Mofatto,PR        ,GO,Sim            ,166402,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Subtenente Gonzaga,PDT       ,MG,Sim            ,177282,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bruno Covas,PSDB      ,SP,Não            ,178976,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paes Landim,PTB       ,PI,Sim            ,74319,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Benito Gama,PTB       ,BA,Não            ,74535,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Flaviano Melo,PMDB      ,AC,Sim            ,141434,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcus Pestana,PSDB      ,MG,Não            ,159238,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Arnaldo Jordy,PPS       ,PA,Não            ,160602,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ezequiel Fonseca,PP        ,MT,Sim            ,178904,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Stefano Aguiar,PSB       ,MG,Não            ,92776,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Alexandre Serfiotis,PSD       ,RJ,Sim            ,178833,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Daniel Coelho,PSDB      ,PE,Não            ,178916,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Nilto Tatto,PT        ,SP,Sim            ,178986,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,João Daniel,PT        ,SE,Sim            ,178970,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Wilson Filho,PTB       ,PB,Sim            ,160636,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ronaldo Benedet,PMDB      ,SC,Sim            ,160515,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bonifácio de Andrada,PSDB      ,MG,Não            ,74650,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Abel Mesquita Jr.,PDT       ,RR,Sim            ,178957,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Cabo Daciolo,PSOL      ,RJ,Não            ,178938,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Kaio Maniçoba,PHS       ,PE,Sim            ,178918,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Tenente Lúcio,PSB       ,MG,Não            ,178898,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,José Carlos Araújo,PSD       ,BA,Sim            ,74140,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Arlindo Chinaglia,PT        ,SP,Sim            ,73433,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Matos,PDT       ,RJ,Sim            ,76287,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Sandro Alex,PPS       ,PR,Não            ,160621,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mendonça Filho,DEM       ,PE,Não            ,74428,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Maria Helena,PSB       ,RR,Não            ,64960,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,André Fufuca,PEN       ,MA,Sim            ,178882,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Benjamin Maranhão,Solidaried,PB,Não            ,74040,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luis Carlos Heinze,PP        ,RS,Sim            ,73483,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Renata Abreu,PTN       ,SP,Sim            ,178989,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Cabo Sabino,PR        ,CE,Sim            ,178865,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Sergio Zveiter,PSD       ,RJ,Sim            ,160612,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rafael Motta,PROS      ,RN,Sim            ,178951,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rômulo Gouveia,PSD       ,PB,Sim            ,141536,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marx Beltrão,PMDB      ,AL,Sim            ,178843,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Flávia Morais,PDT       ,GO,Sim            ,160598,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Padre João,PT        ,MG,Sim            ,160556,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Missionário José Olimpio,PP        ,SP,Sim            ,160561,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Leônidas Cristino,PROS      ,CE,Sim            ,74299,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pedro Vilela,PSDB      ,AL,Não            ,178844,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Arthur Oliveira Maia,Solidaried,BA,Não            ,160600,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,José Rocha,PR        ,BA,Sim            ,74554,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Toninho Pinheiro,PP        ,MG,Sim            ,160611,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcon,PT        ,RS,Sim            ,160535,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bilac Pinto,PR        ,MG,Sim            ,141513,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Cícero Almeida,PRTB      ,AL,Não            ,178841,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,José Otávio Germano,PP        ,RS,Não            ,74395,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Andre Moura,PSC       ,SE,Não            ,160543,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ademir Camilo,PROS      ,MG,Não            ,133374,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lobbe Neto,PSDB      ,SP,Não            ,74277,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Aguiar,DEM       ,SP,Não            ,160660,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Davidson Magalhães,PCdoB     ,BA,Sim            ,101309,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Silas Brasileiro,PMDB      ,MG,Sim            ,74765,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Wadson Ribeiro,PCdoB     ,MG,Sim            ,137853,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Augusto Coutinho,Solidaried,PE,Não            ,160665,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fernando Monteiro,PP        ,PE,Sim            ,92699,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carlos Eduardo Cadoca,PCdoB     ,PE,Sim            ,74474,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fernando Marroni,PT        ,RS,Sim            ,73481,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,William Woo,PV        ,SP,Não            ,141563,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Walney Rocha,PTB       ,RJ,Não            ,160631,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Celso Jacob,PMDB      ,RJ,Sim            ,73568,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Elizeu Dionizio,Solidaried,MS,Não            ,181316,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mauro Pereira,PMDB      ,RS,Sim            ,124411,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Raul Jungmann,PPS       ,PE,Não            ,74048,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Deoclides Macedo,PDT       ,MA,Não            ,185500,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pastor Franklin,PTdoB     ,MG,Sim            ,186775,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Delegado Edson Moreira,PTN       ,MG,Sim            ,178893,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Soraya Santos,PMDB      ,RJ,Sim            ,178946,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jandira Feghali,PCdoB     ,RJ,Sim            ,74848,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Adelson Barreto,PTB       ,SE,Sim            ,178968,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Newton Cardoso Jr,PMDB      ,MG,Sim            ,178896,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paulão,PT        ,AL,Sim            ,171617,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jose Stédile,PSB       ,RS,Não            ,160607,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Tiririca,PR        ,SP,Sim            ,160976,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pr. Marco Feliciano,PSC       ,SP,Não            ,160601,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Weliton Prado,PT        ,MG,Não            ,160518,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Alexandre Leite,DEM       ,SP,Não            ,160545,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Goulart,PSD       ,SP,Sim            ,178980,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Darcísio Perondi,PMDB      ,RS,Sim            ,73891,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Assis do Couto,PT        ,PR,Sim            ,74378,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Professor Victório Galli,PSC       ,MT,Não            ,148134,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Iracema Portella,PP        ,PI,Sim            ,67138,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Danilo Forte,PMDB      ,CE,Não            ,62881,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paulo Azi,DEM       ,BA,Não            ,178860,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Zenaide Maia,PR        ,RN,Sim            ,178949,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Waldir Maranhão,PP        ,MA,Sim            ,141558,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Simone Morgado,PMDB      ,PA,Sim            ,178911,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Wellington Roberto,PR        ,PB,Sim            ,74043,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jony Marcos,PRB       ,SE,Sim            ,178971,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Glauber Braga,PSB       ,RJ,Não            ,152605,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Silas Câmara,PSD       ,AM,Sim            ,74356,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Leonardo Monteiro,PT        ,MG,Sim            ,74156,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jéssica Sales,PMDB      ,AC,Sim            ,178839,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Álvaro Antônio,PRP       ,MG,Sim            ,179000,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Major Olimpio,PDT       ,SP,Sim            ,178826,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Valdir Colatto,PMDB      ,SC,Sim            ,74010,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luciano Ducci,PSB       ,PR,Não            ,178931,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Valadares Filho,PSB       ,SE,Não            ,141384,-,-
