Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Squassoni,PRB       ,SP,Sim            ,118594,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Aro,PHS       ,MG,Sim            ,146788,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luiz Carlos Busato,PTB       ,RS,Não            ,141485,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Domingos Sávio,PSDB      ,MG,Sim            ,160758,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Felipe Bornier,PSD       ,RJ,Abstenção      ,141430,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Adail Carneiro,PHS       ,CE,Sim            ,178864,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sérgio Reis,PRB       ,SP,Sim            ,178991,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Edmilson Rodrigues,PSOL      ,PA,Não            ,134812,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Juscelino Filho,PRP       ,MA,Sim            ,178886,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Baleia Rossi,PMDB      ,SP,Sim            ,178975,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luiz Fernando Faria,PP        ,MG,Sim            ,141487,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Gabriel Guimarães,PT        ,MG,Não            ,129037,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,João Arruda,PMDB      ,PR,Sim            ,160573,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Bebeto,PSB       ,BA,Não            ,178834,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,André Figueiredo,PDT       ,CE,Sim            ,133439,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Mauro Lopes,PMDB      ,MG,Sim            ,74749,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Paulo Abi-Ackel,PSDB      ,MG,Sim            ,141516,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pedro Uczai,PT        ,SC,Não            ,160604,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Afonso Motta,PDT       ,RS,Sim            ,178835,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ezequiel Teixeira,Solidaried,RJ,Sim            ,178941,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jorge Côrte Real,PTB       ,PE,Sim            ,160572,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Carlos Henrique Gaguim,PMDB      ,TO,Sim            ,178993,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Mariana Carvalho,PSDB      ,RO,Sim            ,178956,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Antonio Bulhões,PRB       ,SP,Sim            ,141383,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Zeca Cavalcanti,PTB       ,PE,Sim            ,178923,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pompeo de Mattos,PDT       ,RS,Sim            ,73486,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Adilton Sachetti,PSB       ,MT,Sim            ,178903,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Conceição Sampaio,PP        ,AM,Sim            ,178848,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Carmen Zanotto,PPS       ,SC,Não            ,164360,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Vinicius Carvalho,PRB       ,SP,Sim            ,141555,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Josué Bengtson,PTB       ,PA,Sim            ,74351,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pedro Fernandes,PTB       ,MA,Não            ,74449,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marco Maia,PT        ,RS,Não            ,133373,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Paulo Teixeira,PT        ,SP,Não            ,141488,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rodrigo Martins,PSB       ,PI,Sim            ,178926,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Beto Salame,PROS      ,PA,Sim            ,178906,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Carlos Manato,Solidaried,ES,Sim            ,74163,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Vitor Valim,PMDB      ,CE,Sim            ,178869,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Silvio Costa,PSC       ,PE,Não            ,4930,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Fernando Jordão,PMDB      ,RJ,Sim            ,163831,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Mandetta,DEM       ,MS,Sim            ,160633,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Zé Carlos,PT        ,MA,Não            ,178889,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alfredo Kaefer,PSDB      ,PR,Sim            ,141454,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Hiran Gonçalves,PMN       ,RR,Sim            ,178959,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Afonso Hamm,PP        ,RS,Sim            ,136811,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Valtenir Pereira,PROS      ,MT,Sim            ,141552,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Evandro Gussi,PV        ,SP,Sim            ,178828,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,André Abdon,PRB       ,AP,Sim            ,178831,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Dilceu Sperafico,PP        ,PR,Sim            ,73768,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Domingos Neto,PROS      ,CE,Sim            ,143632,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Chico Alencar,PSOL      ,RJ,Não            ,74171,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Bohn Gass,PT        ,RS,Não            ,160538,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Hildo Rocha,PMDB      ,MA,Sim            ,178884,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marinha Raupp,PMDB      ,RO,Sim            ,74177,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Castro,PMDB      ,PI,Sim            ,74460,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Benedita da Silva,PT        ,RJ,Não            ,73701,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rosangela Gomes,PRB       ,RJ,Sim            ,178945,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Moema Gramacho,PT        ,BA,Não            ,178859,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Arnon Bezerra,PTB       ,CE,Sim            ,74291,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Elmar Nascimento,DEM       ,BA,Sim            ,178854,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Moses Rodrigues,PPS       ,CE,Não            ,178997,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ivan Valente,PSOL      ,SP,Não            ,73531,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jorginho Mello,PR        ,SC,Sim            ,160509,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Diego Garcia,PHS       ,PR,Sim            ,178929,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Nilson Leitão,PSDB      ,MT,Sim            ,166401,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Leandre,PV        ,PR,Sim            ,178832,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Eros Biondini,PTB       ,MG,Sim            ,160640,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Fernando Coelho Filho,PSB       ,PE,Não            ,141431,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sergio Vidigal,PDT       ,ES,Sim            ,178874,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Professora Dorinha Seabra Rezende,DEM       ,TO,Sim            ,160639,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Miro Teixeira,PROS      ,RJ,Não            ,74862,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Edio Lopes,PMDB      ,RR,Sim            ,141417,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rocha,PSDB      ,AC,Sim            ,178840,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alceu Moreira,PMDB      ,RS,Sim            ,160559,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pedro Chaves,PMDB      ,GO,Sim            ,74812,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Daniel Vilela,PMDB      ,GO,Sim            ,144523,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,João Gualberto,PSDB      ,BA,Sim            ,178856,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Júlio Cesar,PSD       ,PI,Abstenção      ,74317,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Brunny,PTC       ,MG,Sim            ,178999,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luiz Lauro Filho,PSB       ,SP,Sim            ,178982,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rogério Peninha Mendonça,PMDB      ,SC,Sim            ,160651,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,César Messias,PSB       ,AC,Não            ,178838,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Júlia Marinho,PSC       ,PA,Não            ,67312,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Paulo Freire,PR        ,SP,Sim            ,160558,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Antonio Imbassahy,PSDB      ,BA,Sim            ,160530,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Silvio Torres,PSDB      ,SP,Sim            ,73560,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Dâmina Pereira,PMN       ,MG,Sim            ,178892,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Givaldo Vieira,PT        ,ES,Não            ,178872,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Francisco Floriano,PR        ,RJ,Sim            ,160677,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Beto Faro,PT        ,PA,Não            ,141335,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Erika Kokay,PT        ,DF,Não            ,160575,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Heráclito Fortes,PSB       ,PI,Sim            ,97707,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Moroni Torgan,DEM       ,CE,Sim            ,74457,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,João Castelo,PSDB      ,MA,Sim            ,74445,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Carlos Melles,DEM       ,MG,Sim            ,74651,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcio Alvino,PR        ,SP,Sim            ,178983,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jair Bolsonaro,PP        ,RJ,Sim            ,74847,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sergio Souza,PMDB      ,PR,Sim            ,178933,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ronaldo Nogueira,PTB       ,RS,Sim            ,163321,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Lucas Vergilio,Solidaried,GO,Sim            ,178879,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Hissa Abrahão,PPS       ,AM,Não            ,178849,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Lucio Mosquini,PMDB      ,RO,Sim            ,178954,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Keiko Ota,PSB       ,SP,Não            ,160659,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Indio da Costa,PSD       ,RJ,Sim            ,141389,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Tereza Cristina,PSB       ,MS,Não            ,178901,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Lindomar Garçon,PMDB      ,RO,Sim            ,141483,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luis Tibé,PTdoB     ,MG,Sim            ,160510,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Bruno Covas,PSDB      ,SP,Sim            ,178976,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Paes Landim,PTB       ,PI,Sim            ,74319,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Benito Gama,PTB       ,BA,Sim            ,74535,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Flaviano Melo,PMDB      ,AC,Sim            ,141434,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Arnaldo Jordy,PPS       ,PA,Não            ,160602,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Stefano Aguiar,PSB       ,MG,Sim            ,92776,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alexandre Serfiotis,PSD       ,RJ,Sim            ,178833,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Daniel Coelho,PSDB      ,PE,Sim            ,178916,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Nilto Tatto,PT        ,SP,Não            ,178986,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,João Daniel,PT        ,SE,Não            ,178970,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Wilson Filho,PTB       ,PB,Sim            ,160636,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ronaldo Benedet,PMDB      ,SC,Sim            ,160515,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Bonifácio de Andrada,PSDB      ,MG,Sim            ,74650,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Cabo Daciolo,PSOL      ,RJ,Abstenção      ,178938,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Kaio Maniçoba,PHS       ,PE,Sim            ,178918,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Tenente Lúcio,PSB       ,MG,Não            ,178898,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,José Carlos Araújo,PSD       ,BA,Sim            ,74140,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Arlindo Chinaglia,PT        ,SP,Não            ,73433,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Matos,PDT       ,RJ,Sim            ,76287,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sandro Alex,PPS       ,PR,Não            ,160621,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Mendonça Filho,DEM       ,PE,Sim            ,74428,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Maria Helena,PSB       ,RR,Sim            ,64960,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Giovani Cherini,PDT       ,RS,Sim            ,160673,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,André Fufuca,PEN       ,MA,Sim            ,178882,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Benjamin Maranhão,Solidaried,PB,Não            ,74040,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alfredo Nascimento,PR        ,AM,Sim            ,178846,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Renata Abreu,PTN       ,SP,Não            ,178989,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sergio Zveiter,PSD       ,RJ,Sim            ,160612,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rafael Motta,PROS      ,RN,Sim            ,178951,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Rômulo Gouveia,PSD       ,PB,Sim            ,141536,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marx Beltrão,PMDB      ,AL,Sim            ,178843,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Padre João,PT        ,MG,Não            ,160556,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Laerte Bessa,PR        ,DF,Sim            ,141478,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Leônidas Cristino,PROS      ,CE,Sim            ,74299,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pedro Vilela,PSDB      ,AL,Sim            ,178844,-,-
