"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
-0.389103786634925,-0.0343244945441424,"Givaldo Carimbão","phs","AL"," 74558","outros"
-0.619785078017001,0.35702405391069,"Givaldo Vieira","pt","ES","178872","pt"
0.127274143821763,0.738261536899244,"Glauber Braga","psol","RJ","152605","outros"
0.387713535562118,0.167740800349765,"Gonzaga Patriota","psb","PE"," 74419","outros"
-0.212878315066501,-0.257513429034592,"Gorete Pereira","pr","CE","129618","outros"
-0.182617157437614,-0.302739639097037,"Goulart","psd","SP","178980","outros"
-0.0816867924824226,-0.324665331077255,"Guilherme Mussi","pp","SP","160667","outros"
0.438888010076439,0.400579334424899,"Heitor Schuch","psb","RS","178964","outros"
-0.652630027711634,0.389269025865111,"Helder Salomão","pt","ES","178873","pt"
0.648259208478683,-0.0542044745967281,"Hélio Leite","dem","PA","178909","outros"
-0.65827709378228,0.444611594972063,"Henrique Fontana","pt","RS"," 73482","pt"
0.40747728159245,0.0109640044492466,"Heráclito Fortes","psb","PI"," 97707","outros"
-0.347488138098858,-0.145694756865276,"Herculano Passos","psd","SP","178981","outros"
0.279710723392552,-0.0616338971150821,"Hermes Parcianello","pmdb","PR"," 73772","pmdb"
-0.0932497207123989,-0.281567189363104,"Heuler Cruvinel","psd","GO","160596","outros"
-0.134302380841202,-0.293550657386737,"Hildo Rocha","pmdb","MA","178884","pmdb"
-0.368676289065422,-0.0827418430221996,"Hiran Gonçalves","pp","RR","178959","outros"
0.570850837121958,0.464199296351466,"Hissa Abrahão","pdt","AM","178849","outros"
-0.41942462304439,-0.0358568619163596,"Hugo Leal","psb","RJ","141450","outros"
-0.130749683455666,-0.308747034126483,"Hugo Motta","pmdb","PB","160674","pmdb"
-0.110006678415136,-0.263676864135007,"Indio da Costa","psd","RJ","141389","outros"
-0.152383632885139,-0.241618746615406,"Iracema Portella","pp","PI"," 67138","outros"
-0.125299210628334,-0.239875322665722,"Irajá Abreu","psd","TO"," 81232","outros"
