"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
0.165793628726328,0.905404963411635,"Edmilson Rodrigues","psol","PA","134812","outros"
0.675613630764464,0.151528351147022,"Eduardo Barbosa","psdb","MG"," 74655","outros"
0.813022443359669,-0.00720284738966675,"Eduardo Bolsonaro","psc","SP"," 92346","outros"
0.722589505081761,0.0212102991009989,"Eduardo Cury","psdb","SP","178977","outros"
-0.118932438069388,-0.189849647812497,"Eduardo da Fonte","pp","PE","141421","outros"
0.58935503897285,-0.0611935169001378,"Efraim Filho","dem","PB","141422","outros"
-0.273567417151151,-0.0464110207371822,"Elcione Barbalho","pmdb","PA"," 74075","pmdb"
0.342371546239898,-0.127465468826273,"Eli Corrêa Filho","dem","SP","160532","outros"
0.177384861875847,-0.214364961945275,"Elizeu Dionizio","psdb","MS","181316","outros"
0.510666774204894,0.443219354389105,"Eliziane Gama","rede","MA","178883","outros"
0.498703257615095,-0.120837836166638,"Elmar Nascimento","dem","BA","178854","outros"
-0.663552599564248,0.270636643344919,"Enio Verri","pt","PR","132504","pt"
-0.527330452201627,0.551016601141359,"Erika Kokay","pt","DF","160575","pt"
0.413823182227127,-0.0759629620997808,"Erivelton Santana","psc","BA"," 99654","outros"
0.079069247643307,-0.0369443864952239,"Eros Biondini","pros","MG","160640","outros"
0.561162478892408,0.150459140619912,"Esperidião Amin","pp","SC","160649","outros"
0.336690430555297,-0.0489720027616263,"Evair de Melo","pv","ES","178871","outros"
0.377703553389403,0.151568769781699,"Evandro Gussi","pv","SP","178828","outros"
-0.0940049991774371,-0.229269371774876,"Evandro Roman","psd","PR","178930","outros"
0.489320189510785,0.00512891756970288,"Expedito Netto","psd","RO","178953","outros"
-0.0886959875904412,-0.224766917023807,"Ezequiel Fonseca","pp","MT","178904","outros"
0.528868503575903,-0.0499823808270947,"Ezequiel Teixeira","ptn","RJ","178941","outros"
-0.250450275215669,0.0572101534530128,"Fabiano Horta","pt","RJ","146829","pt"
