tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,nome,id_dep,partido,uf,voto,orientacao_partido,orientacao_gov,cunha,nome_votacao,data_date
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Rodrigo Maia,74693,dem,RJ,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Aureo,160512,solidaried,RJ,não,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Leonardo Quintão,141482,pmdb,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Mário Heringer,74158,pdt,MG,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Jaime Martins,74665,psd,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Lelo Coimbra,141562,pmdb,ES,não,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Marcos Rogério,167722,dem,RO,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Alberto Fraga,73579,dem,DF,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Celso Pansera,72912,pmdb,RJ,não,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,José Mentor,74275,pt,SP,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Marinaldo Rosendo,178919,psb,PE,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Samuel Moreira,178990,psdb,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Jerônimo Goergen,160570,pp,RS,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Ricardo Izar,160655,pp,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Andres Sanchez,178974,pt,SP,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Vinicius Gurgel,160591,pr,AP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Max Filho,178827,psdb,ES,não,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Laudivio Carvalho,178894,solidaried,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Rubens Otoni,74371,pt,GO,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Walter Ihoshi,141560,psd,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Marcelo Aguiar,160660,dem,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Wadson Ribeiro,137853,pcdob,MG,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Fernando Monteiro,92699,pp,PE,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Edinho Bez,73793,pmdb,SC,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Elizeu Dionizio,181316,psdb,MS,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Franklin Lima,186775,pp,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Fabio Reis,171623,pmdb,SE,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Misael Varella,178895,dem,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Sergio Vidigal,178874,pdt,ES,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Professora Dorinha Seabra Rezende,160639,dem,TO,não,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Miro Teixeira,74862,rede,RJ,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Beto Rosado,178948,pp,RN,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Edio Lopes,141417,pr,RR,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Lincoln Portela,74585,prb,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Rocha,178840,psdb,AC,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Alceu Moreira,160559,pmdb,RS,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Chico Lopes,141440,pcdob,CE,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Pedro Chaves,74812,pmdb,GO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Daniel Vilela,144523,pmdb,GO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,João Gualberto,178856,psdb,BA,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Júlio Cesar,74317,psd,PI,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Brunny,178999,pr,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Luiz Lauro Filho,178982,psb,SP,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Rogério Peninha Mendonça,160651,pmdb,SC,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,César Messias,178838,psb,AC,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Júlia Marinho,67312,psc,PA,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Paulo Freire,160558,pr,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Antonio Imbassahy,160530,psdb,BA,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Heitor Schuch,178964,psb,RS,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Silvio Torres,73560,psdb,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Dâmina Pereira,178892,psl,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Givaldo Vieira,178872,pt,ES,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Vicentinho Júnior,137070,pr,TO,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Veneziano Vital do Rêgo,178913,pmdb,PB,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Carlos Sampaio,74262,psdb,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Giacobo,74383,pr,PR,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Beto Faro,141335,pt,PA,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Erika Kokay,160575,pt,DF,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Heráclito Fortes,97707,psb,PI,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Moroni Torgan,74457,dem,CE,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,João Castelo,74445,psdb,MA,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Carlos Melles,74651,dem,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Marcio Alvino,178983,pr,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Jair Bolsonaro,74847,psc,RJ,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Sergio Souza,178933,pmdb,PR,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Ronaldo Nogueira,163321,ptb,RS,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Jô Moraes,141503,pcdob,MG,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Jean Wyllys,160672,psol,RJ,obstrução,obstrução,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Danrlei de Deus Hinterholz,160552,psd,RS,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Lucas Vergilio,178879,solidaried,GO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Hissa Abrahão,178849,pdt,AM,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Lucio Mosquini,178954,pmdb,RO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Keiko Ota,160659,psb,SP,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Indio da Costa,141389,psd,RJ,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Tereza Cristina,178901,psb,MS,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Lindomar Garçon,141483,prb,RO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Magda Mofatto,166402,pr,GO,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Subtenente Gonzaga,177282,pdt,MG,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Luis Tibé,160510,ptdob,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Bruno Covas,178976,psdb,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Paes Landim,74319,ptb,PI,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Benito Gama,74535,ptb,BA,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Flaviano Melo,141434,pmdb,AC,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Marcus Pestana,159238,psdb,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Arnaldo Jordy,160602,pps,PA,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Ezequiel Fonseca,178904,pp,MT,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Stefano Aguiar,92776,psd,MG,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Alexandre Serfiotis,178833,pmdb,RJ,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Daniel Coelho,178916,psdb,PE,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Nilto Tatto,178986,pt,SP,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Eli Corrêa Filho,160532,dem,SP,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,João Daniel,178970,pt,SE,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Wilson Filho,160636,ptb,PB,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Ronaldo Benedet,160515,pmdb,SC,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Bonifácio de Andrada,74650,psdb,MG,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Abel Mesquita Jr.,178957,dem,RR,sim,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Cabo Daciolo,178938,ptdob,RJ,não,,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Kaio Maniçoba,178918,pmdb,PE,sim,sim,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Tenente Lúcio,178898,psb,MG,não,não,não,sim,Maioridade 2,2015-07-01
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,José Carlos Araújo,74140,pr,BA,sim,sim,não,sim,Maioridade 2,2015-07-01
